06MAGNA,20201221,1.6300,1.6300,1.4800,1.5500,145297
11BIT,20201221,459.0000,465.0000,444.5000,447.5000,6377
4FUNMEDIA,20201221,4.9200,4.9200,4.9200,4.9200,5
ABPL,20201221,29.5000,29.5000,28.1000,28.3000,6011
ACAUTOGAZ,20201221,35.1000,35.8000,34.9000,35.3000,2958
ACTION,20201221,5.7400,5.8400,5.2400,5.5600,83087
ADIUVO,20201221,5.0000,5.0000,4.8000,4.8000,1236
AGORA,20201221,6.9000,6.9000,6.6000,6.6600,23127
AGROTON,20201221,4.1600,4.2000,4.0600,4.1600,4020
AIGAMES,20201221,13.4000,13.4000,12.2500,12.5500,30844
AILLERON,20201221,11.6000,11.6000,10.8000,11.0500,13140
AIRWAY,20201221,1.6300,1.6300,1.5600,1.5900,214288
ALIOR,20201221,16.5000,16.6550,15.5000,16.1850,555262
ALLEGRO,20201221,86.5000,86.9900,79.0500,81.0500,1457366
ALTA,20201221,1.3300,1.3300,1.2300,1.3300,3462
ALTUSTFI,20201221,1.0200,1.0800,0.9860,1.0000,52965
ALUMETAL,20201221,45.5000,46.2000,44.0000,46.0000,41400
AMBRA,20201221,18.3500,18.3500,18.0500,18.2000,2288
AMICA,20201221,140.8000,141.0000,133.2000,135.0000,7056
AMREST,20201221,25.3000,25.4500,24.6000,25.2000,151976
APATOR,20201221,22.4000,22.5000,21.6000,22.2000,7861
APLISENS,20201221,10.7000,10.7000,10.7000,10.7000,2
APSENERGY,20201221,1.9400,1.9400,1.7600,1.8450,25199
ARCHICOM,20201221,21.5000,21.8000,21.1000,21.8000,4810
ARCTIC,20201221,5.3200,5.4600,5.1800,5.2200,126759
ARTERIA,20201221,3.9600,3.9600,3.8200,3.8800,5137
ARTIFEX,20201221,8.7000,8.7000,8.1000,8.4800,10237
ASBIS,20201221,6.9500,7.0700,6.8500,6.9600,290845
ASMGROUP,20201221,1.4200,1.5000,1.4200,1.5000,10100
ASSECOBS,20201221,36.2000,36.2000,35.2000,36.0000,903
ASSECOPOL,20201221,66.3000,67.2000,65.5000,66.0000,80045
ASSECOSEE,20201221,40.0000,40.0000,39.0000,40.0000,6210
ASTARTA,20201221,25.4000,25.9000,24.0000,24.7000,12387
ATAL,20201221,31.7000,32.3000,31.5000,31.8000,652
ATENDE,20201221,3.7200,3.7200,3.6000,3.7000,9262
ATLANTAPL,20201221,6.5000,6.5000,6.4800,6.4800,259
ATLASEST,20201221,1.7550,1.7550,1.6400,1.6800,7678
ATMGRUPA,20201221,4.0000,4.0000,3.8000,4.0000,2464
ATREM,20201221,2.1600,2.1600,2.0800,2.0800,14909
AUTOPARTN,20201221,7.7200,7.8000,7.7200,7.7800,40977
BAHOLDING,20201221,0.7690,0.7980,0.7000,0.7590,3891077
BBIDEV,20201221,3.7900,3.7900,3.4200,3.6400,57163
BEDZIN,20201221,9.9500,9.9500,9.9500,9.9500,62
BENEFIT,20201221,748.0000,808.0000,735.0000,808.0000,1958
BETACOM,20201221,10.2000,10.2000,10.2000,10.2000,5
BETAM40TR,20201221,52.5000,52.6000,51.4900,52.3900,7564
BETAW20LV,20201221,37.8100,37.8100,34.7500,35.9900,21339
BETAW20ST,20201221,377.2000,392.0000,377.2000,386.4000,5703
BETAW20TR,20201221,32.9250,32.9250,31.5500,32.1500,25111
BIK,20201221,14.7500,14.7500,14.3500,14.7500,115
BIOMEDLUB,20201221,10.3000,10.9000,10.1000,10.5500,1168586
BIOTON,20201221,4.1850,4.1900,4.0000,4.0950,140885
BNPPBSK0725,20201221,947.5000,947.5000,947.5000,947.5000,50
BNPPBSK1022,20201221,982.0000,982.0000,982.0000,982.0000,11
BNPPENDL0622,20201221,993.5000,993.5000,993.5000,993.5000,20
BNPPPL,20201221,56.4000,57.6000,56.0000,56.0000,2223
BNPPSOHU0923,20201221,973.0000,973.0000,973.0000,973.0000,6
BNPPSOLE1221,20201221,1017.5000,1017.5000,1016.5000,1016.5000,40
BNPPSOLED1221,20201221,1050.0000,1050.0000,1048.5000,1048.5000,110
BNPPSX5E0222,20201221,1007.5000,1007.5000,1007.5000,1007.5000,150
BNPPSXPP0221,20201221,1020.5000,1020.5000,1020.5000,1020.5000,150
BNPPSXPP0421,20201221,1054.0000,1054.0000,1040.5000,1040.5000,60
BOGDANKA,20201221,19.7000,19.7000,18.1400,18.5200,42442
BOOMBIT,20201221,17.4600,17.4600,16.2000,16.2000,8033
BORYSZEW,20201221,3.0700,3.0700,2.9700,2.9900,58594
BOS,20201221,5.8400,5.8400,5.2600,5.7000,39916
BOWIM,20201221,2.3800,2.3800,2.2800,2.3000,7142
BRASTER,20201221,0.4150,0.4150,0.3840,0.4000,255357
BUDIMEX,20201221,289.0000,292.0000,287.5000,292.0000,4197
BUMECH,20201221,5.9000,6.0000,4.0000,4.2100,509563
CCC,20201221,77.0000,78.0000,73.7600,75.4200,399192
CDPROJEKT,20201221,260.0000,265.3000,248.0000,256.0000,2711140
CDRL,20201221,14.4000,14.5000,14.0000,14.0500,2233
CELTIC,20201221,6.7000,6.7000,6.7000,6.7000,1209
CEZ,20201221,85.2000,85.2000,82.7000,83.7000,754
CFI,20201221,0.2300,0.2300,0.2110,0.2250,135730
CIECH,20201221,29.9000,30.0000,28.3000,29.6500,146256
CIGAMES,20201221,1.2500,1.2520,1.2000,1.2280,770237
CITYSERV,20201221,7.8000,7.8000,7.8000,7.8000,28
CLNPHARMA,20201221,39.9000,40.0000,37.8000,38.9000,26125
CNT,20201221,13.8000,14.0000,13.6000,14.0000,1020
COALENERG,20201221,0.5800,0.6250,0.5300,0.5850,17335
COGNOR,20201221,1.5650,1.5650,1.4700,1.5250,180102
COMARCH,20201221,191.0000,195.0000,190.0000,193.5000,1041
COMP,20201221,55.6000,55.8000,54.4000,55.0000,1239
COMPERIA,20201221,2.7600,2.7600,2.7200,2.7600,3001
CORMAY,20201221,1.2000,1.2400,1.0950,1.1650,1242162
CPGROUP,20201221,6.5400,7.0800,6.5400,7.0800,8573
CYFRPLSAT,20201221,29.2000,29.2000,27.9400,28.7400,428461
CZTOREBKA,20201221,0.7200,0.7200,0.7000,0.7000,11808
DATAWALK,20201221,196.0000,197.0000,186.0000,192.5000,2021
DEBICA,20201221,77.8000,77.8000,76.2000,76.4000,1087
DECORA,20201221,30.6000,30.6000,30.2000,30.6000,16837
DEKPOL,20201221,27.4000,27.4000,26.0000,26.8000,1166
DELKO,20201221,15.4000,15.5000,14.6000,15.0000,11490
DEVELIA,20201221,1.9180,1.9980,1.8080,1.8560,270435
DGA,20201221,5.0000,5.0000,4.7500,4.7500,12
DIGITREE,20201221,5.8000,5.8000,5.6500,5.8000,1900
DINOPL,20201221,282.0000,286.4000,274.4000,278.2000,117666
DOMDEV,20201221,106.0000,108.5000,105.0000,108.0000,4511
DROZAPOL,20201221,1.5850,1.6500,1.5800,1.6450,10084
ECHO,20201221,3.9100,3.9800,3.9100,3.9400,30842
EDINVEST,20201221,4.2200,4.2800,4.2200,4.2200,595
EFEKT,20201221,5.3000,5.7000,5.2500,5.4000,3072
EKOEXPORT,20201221,3.2000,3.2000,3.0000,3.0650,62984
ELBUDOWA,20201221,0.7510,0.7850,0.7410,0.7420,19542
ELEKTROTI,20201221,5.7600,5.8600,5.5800,5.8600,7622
ELKOP,20201221,0.2530,0.2580,0.2420,0.2540,44560
ELZAB,20201221,5.6500,5.6500,5.1000,5.1000,15082
EMCINSMED,20201221,13.9000,13.9000,11.4000,12.7000,3482
ENAP,20201221,1.3800,1.3800,1.3000,1.3700,5028
ENEA,20201221,6.2000,6.2500,5.9150,6.0200,976194
ENELMED,20201221,19.9000,20.0000,18.5000,18.5000,1042
ENERGA,20201221,7.8500,7.8900,7.8150,7.8800,44407
ENERGOINS,20201221,0.7160,0.7300,0.7020,0.7300,2620
ENTER,20201221,33.0000,34.8000,32.3000,34.0000,13484
ERBUD,20201221,24.8000,24.9000,23.5000,24.8000,3344
ERG,20201221,41.0000,41.0000,40.2000,40.2000,39
ESOTIQ,20201221,14.5000,15.1000,13.7500,14.0000,12136
ETFDAX,20201221,566.1000,567.2000,551.0000,557.9000,827
ETFSP500,20201221,139.6400,139.9600,137.0000,137.5400,3016
ETFW20L,20201221,239.0000,239.0000,230.0000,234.0000,1931
EUCO,20201221,4.2000,4.2000,3.8200,3.9600,32723
EUROCASH,20201221,13.7400,13.7800,13.0000,13.4800,288694
EUROTEL,20201221,26.5000,26.8000,26.1000,26.3000,4017
FAMUR,20201221,2.1750,2.1750,2.0100,2.1100,1610262
FASING,20201221,10.3500,10.4000,10.1500,10.1500,2675
FEERUM,20201221,10.2000,10.2000,9.5000,10.2000,451
FERRO,20201221,25.0000,25.0000,23.9000,24.3000,7621
FERRUM,20201221,3.3000,3.3000,3.1600,3.1600,150
FON,20201221,0.1070,0.1090,0.1030,0.1090,189057
FORTE,20201221,38.5000,40.0000,37.0000,39.0000,3947
GAMEOPS,20201221,20.8000,21.7000,20.8000,20.8000,5402
GAMFACTOR,20201221,13.9800,13.9800,13.1000,13.5000,7014
GAMFACTOR-PDA,20201221,13.2100,13.2980,13.0700,13.0800,4484
GETIN,20201221,0.8400,0.8400,0.8000,0.8200,314191
GETINOBLE,20201221,0.2155,0.2160,0.2005,0.2050,1785473
GLCOSMED,20201221,4.4200,4.8200,4.2200,4.3600,259333
GPW,20201221,42.1500,42.8000,42.1500,42.2500,100942
GROCLIN,20201221,1.0800,1.0800,1.0050,1.0300,32885
GRODNO,20201221,14.1000,14.2000,13.0500,13.8000,167781
GRUPAAZOTY,20201221,26.0000,26.0500,24.1000,24.8500,219243
GTC,20201221,6.8000,6.8200,6.7800,6.8000,66182
HANDLOWY,20201221,34.5000,34.5000,32.5000,34.3000,59450
HARPER,20201221,13.0000,13.4000,12.2500,13.2000,71745
HELIO,20201221,11.0000,11.0000,10.4000,10.4000,1000
HERKULES,20201221,1.3650,1.3650,1.2300,1.2700,64662
HMINWEST,20201221,11.0000,11.2000,10.9000,11.2000,366
HUBSTYLE,20201221,1.1500,1.2000,1.0400,1.1400,41434
HYDROTOR,20201221,27.0000,27.8000,26.6000,27.0000,3028
I2DEV,20201221,9.4000,9.4000,8.9000,8.9000,2832
IALBGR,20201221,0.2520,0.2640,0.2420,0.2420,16399
IDEABANK,20201221,1.5700,1.6480,1.5000,1.5000,119288
IDMSA,20201221,1.4200,1.4200,1.2500,1.3100,63917
IFCAPITAL,20201221,0.1200,0.1200,0.1100,0.1100,8317
IFIRMA,20201221,5.3000,5.3400,5.3000,5.3200,2917
IMCOMPANY,20201221,16.7500,17.0000,16.4000,16.9500,3938
IMMOBILE,20201221,2.4000,2.4000,2.3700,2.3700,7
IMPEL,20201221,13.3000,13.3000,13.1000,13.2000,2834
IMPERA,20201221,1.8400,1.9300,1.8100,1.9000,27253
IMS,20201221,2.5000,2.5000,2.3900,2.3900,17163
INC,20201221,6.9000,7.0000,6.5400,6.5400,66235
INGBSK,20201221,154.0000,157.0000,149.4000,156.0000,20154
INPRO,20201221,4.6400,4.6600,4.5800,4.6600,2652
INSTALKRK,20201221,20.0000,20.0000,19.6000,19.6500,419
INTERAOLT,20201221,17.2000,17.6500,16.5000,17.2000,19661
INTERCARS,20201221,222.0000,232.0000,222.0000,232.0000,1521
INTERFERI,20201221,4.6800,4.8000,4.5400,4.5400,2921
INTERSPPL,20201221,1.1600,1.2000,1.1600,1.1700,12956
INTLALE35055,20201221,23.2000,25.2000,22.6500,25.0500,353
INTLALE36046,20201221,25.1500,25.1500,19.0000,20.6000,1293
INTLBCO31229,20201221,115.0000,115.0000,115.0000,115.0000,35
INTLBCO31260,20201221,120.2000,120.2000,120.0000,120.0000,30
INTLBCO31294,20201221,129.2000,129.2000,129.2000,129.2000,149
INTLBCO31716,20201221,92.6000,92.6000,91.0000,91.0000,10
INTLBCO35691,20201221,52.6000,52.6000,48.2500,51.7000,75
INTLBCO35725,20201221,43.3500,43.3500,39.6500,43.3000,800
INTLBCO36152,20201221,33.8500,33.8500,33.8500,33.8500,29
INTLBCO36590,20201221,25.9000,25.9000,21.7000,25.6000,2274
INTLCCC36475,20201221,2.5900,2.9000,2.5900,2.7000,27442
INTLCCC36483,20201221,3.3300,3.3300,3.3300,3.3300,2000
INTLCDR22277,20201221,15.6200,15.6200,15.6200,15.6200,9
