06MAGNA,20201214,1.4800,1.5900,1.4400,1.5000,103935
11BIT,20201214,471.5000,471.5000,435.5000,460.0000,25740
4FUNMEDIA,20201214,4.8100,4.8100,4.6200,4.6200,514
ABPL,20201214,32.4000,33.0000,31.4000,31.5000,2662
ACAUTOGAZ,20201214,36.1000,36.5000,35.8000,36.2000,1229
ACTION,20201214,5.0000,5.0000,4.9000,4.9800,26727
ADIUVO,20201214,5.2000,5.2000,4.8000,4.8000,1375
AGORA,20201214,7.0000,7.0000,6.9000,6.9600,47217
AGROTON,20201214,4.4200,4.4200,4.2200,4.3900,13338
AIGAMES,20201214,13.7000,13.7000,11.5500,13.5000,44716
AILLERON,20201214,10.4000,11.4000,10.4000,11.3000,35405
AIRWAY,20201214,1.6200,1.6750,1.5800,1.6200,220666
ALIOR,20201214,17.8200,17.9600,17.3000,17.3650,254000
ALLEGRO,20201214,80.0000,84.7000,79.3100,83.6500,1868710
ALTA,20201214,1.3900,1.3900,1.2700,1.3400,54446
ALTUSTFI,20201214,0.8900,0.8900,0.8600,0.8900,22693
ALUMETAL,20201214,44.9000,45.4000,44.5000,45.0000,5632
AMBRA,20201214,18.9500,19.0000,18.5500,18.5500,3179
AMICA,20201214,142.2000,143.8000,140.2000,140.6000,2409
AMREST,20201214,26.2000,26.8500,24.2000,25.2000,293275
APATOR,20201214,22.5000,22.6000,22.3000,22.3000,4222
APLISENS,20201214,11.5000,11.5000,10.8000,11.2000,782
APSENERGY,20201214,1.6800,1.6800,1.6100,1.6600,15836
ARCHICOM,20201214,20.1000,20.5000,20.1000,20.5000,31367
ARCTIC,20201214,5.4600,5.4600,5.2800,5.4000,50400
ARTERIA,20201214,4.0400,4.0400,4.0400,4.0400,2
ARTIFEX,20201214,8.7600,8.7600,8.1000,8.4800,10595
ASBIS,20201214,6.5300,6.6000,6.2000,6.2900,234373
ASSECOBS,20201214,36.0000,36.0000,34.8000,35.6000,3235
ASSECOPOL,20201214,66.0000,66.3000,65.3000,65.8000,160512
ASSECOSEE,20201214,38.7000,38.8000,38.7000,38.7000,11885
ASTARTA,20201214,24.5000,24.6000,23.2000,23.2000,12982
ATAL,20201214,32.3000,32.3000,31.0000,31.7000,1307
ATENDE,20201214,3.5400,3.5400,3.4400,3.4800,9983
ATLANTAPL,20201214,6.3200,6.3200,6.3200,6.3200,30
ATLANTIS,20201214,0.7100,0.7100,0.7000,0.7100,23942
ATLASEST,20201214,1.3350,1.3350,1.3350,1.3350,1351
ATMGRUPA,20201214,4.1000,4.1000,3.9000,3.9000,1335
ATREM,20201214,2.1600,2.1600,2.0700,2.1000,8814
AUTOPARTN,20201214,7.6200,7.7800,7.5800,7.6600,9738
BAHOLDING,20201214,0.7540,0.8500,0.7200,0.8280,3486437
BBIDEV,20201214,3.8000,3.8300,3.7700,3.7700,824
BEDZIN,20201214,9.9500,9.9500,9.9000,9.9500,2780
BENEFIT,20201214,750.0000,752.0000,735.0000,750.0000,370
BEST,20201214,17.4000,17.4000,17.4000,17.4000,1
BETACOM,20201214,10.2000,10.2000,10.2000,10.2000,5
BETAM40TR,20201214,52.6500,52.8300,52.1200,52.2300,4481
BETAW20LV,20201214,38.5000,38.8800,37.5000,38.2600,15274
BETAW20ST,20201214,377.3000,379.4000,373.4000,376.9000,2338
BETAW20TR,20201214,33.2350,33.4000,32.6000,33.1100,8597
BIK,20201214,14.2500,15.0000,14.2000,15.0000,3917
BIOMEDLUB,20201214,10.9000,10.9500,9.9000,10.0500,1095556
BIOTON,20201214,4.4000,4.4000,4.1600,4.2000,184382
BNPPBSK1124,20201214,1005.0000,1005.0000,1005.0000,1005.0000,54
BNPPPL,20201214,55.8000,55.8000,54.0000,54.8000,797
BNPPSOGO1021,20201214,1053.5000,1053.5000,1053.5000,1053.5000,100
BNPPSOLE1221,20201214,1027.0000,1027.5000,1027.0000,1027.5000,240
BNPPSX5E0222,20201214,1009.5000,1009.5000,1009.5000,1009.5000,300
BNPPSXPP0221,20201214,1028.0000,1030.0000,1028.0000,1030.0000,165
BNPPSXPP0421,20201214,1053.0000,1055.5000,1050.0000,1050.0000,310
BOGDANKA,20201214,18.9000,19.1400,18.7000,19.0400,34297
BOOMBIT,20201214,16.8000,16.9800,15.3000,15.8600,29269
BORYSZEW,20201214,3.1300,3.1300,3.0200,3.0500,86617
BOS,20201214,6.1200,6.1200,5.9000,6.1000,14090
BOWIM,20201214,2.5400,2.5400,2.4400,2.5000,4513
BRASTER,20201214,0.4320,0.4480,0.4200,0.4480,151091
BUDIMEX,20201214,278.5000,279.0000,276.0000,278.0000,6262
BUMECH,20201214,1.8800,1.9300,1.8100,1.8550,46421
CCC,20201214,71.5200,73.2600,65.1800,70.1400,553730
CDPROJEKT,20201214,265.0000,298.0000,238.5000,296.1000,5364891
CDRL,20201214,16.2000,16.8000,15.9500,15.9500,969
CELTIC,20201214,6.8000,6.8000,6.8000,6.8000,200
CEZ,20201214,78.8000,78.9000,78.5000,78.9000,485
CFI,20201214,0.2400,0.2440,0.2300,0.2380,120171
CIECH,20201214,31.0000,31.4000,30.4500,30.9000,77510
CIGAMES,20201214,1.2800,1.2860,1.2280,1.2780,1404085
CITYSERV,20201214,7.4000,7.7380,7.4000,7.7380,155
CLNPHARMA,20201214,41.1000,41.6000,40.3500,40.9500,12262
CNT,20201214,13.0000,13.4000,12.4000,13.3000,10161
COALENERG,20201214,0.6800,0.6800,0.6150,0.6600,191017
COGNOR,20201214,1.5350,1.5500,1.4650,1.5000,197753
COMARCH,20201214,197.5000,197.5000,192.0000,193.0000,706
COMP,20201214,55.0000,58.0000,54.0000,56.0000,3058
COMPERIA,20201214,2.9200,3.0000,2.9000,3.0000,3560
CORMAY,20201214,1.2500,1.2550,1.1900,1.2400,511075
CPGROUP,20201214,6.7800,7.0000,6.1400,7.0000,10429
CYFRPLSAT,20201214,28.2000,28.4800,27.9200,28.0000,284034
CZTOREBKA,20201214,0.7050,0.7800,0.7050,0.7650,1537
DATAWALK,20201214,190.0000,194.0000,181.5000,191.0000,7419
DEBICA,20201214,77.6000,77.6000,76.8000,77.6000,1427
DECORA,20201214,31.0000,31.4000,30.5000,31.1000,1270
DEKPOL,20201214,27.6000,27.8000,27.0000,27.8000,1909
DELKO,20201214,15.7000,15.7000,15.2000,15.6000,10159
DEVELIA,20201214,1.9420,1.9420,1.8920,1.9380,43424
DGA,20201214,4.8200,5.0400,4.8200,5.0400,150
DIGITREE,20201214,6.4000,6.4000,5.8000,6.1500,1050
DINOPL,20201214,257.0000,268.8000,256.0000,263.0000,136194
DOMDEV,20201214,105.0000,105.0000,102.0000,102.0000,800
DROZAPOL,20201214,1.7100,1.7100,1.6100,1.6150,1830
ECHO,20201214,4.0500,4.1000,3.9800,3.9900,64313
EDINVEST,20201214,4.2400,4.3800,3.8200,4.2000,13572
EFEKT,20201214,5.0500,5.1000,4.9600,5.1000,4751
EKOEXPORT,20201214,3.4950,3.4950,3.2000,3.3000,84396
ELBUDOWA,20201214,0.8500,0.8680,0.8200,0.8400,22346
ELEKTROTI,20201214,5.7800,5.9400,5.7800,5.9400,430
ELEMENTAL,20201214,2.4050,2.4150,2.4050,2.4150,37652
ELKOP,20201214,0.2560,0.2660,0.2500,0.2660,196317
ELZAB,20201214,5.6000,5.9000,5.2500,5.7000,11910
EMCINSMED,20201214,15.2000,15.2000,15.0000,15.0000,168
ENAP,20201214,1.4500,1.4500,1.4500,1.4500,2
ENEA,20201214,6.3500,6.5100,6.1500,6.3650,818288
ENELMED,20201214,21.0000,21.0000,20.0000,20.0000,742
