06MAGNA,20201230,1.5700,1.5700,1.5200,1.5500,26083
11BIT,20201230,480.0000,480.0000,472.0000,474.0000,5972
4FUNMEDIA,20201230,4.8000,4.8000,4.5200,4.5600,4523
ABPL,20201230,32.3000,32.3000,31.5000,31.9000,1737
ACAUTOGAZ,20201230,35.0000,35.0000,34.9000,35.0000,3325
ACTION,20201230,6.1800,6.2600,6.1000,6.2400,43546
ADIUVO,20201230,4.5900,4.6300,4.4800,4.6000,10734
AGORA,20201230,7.4000,7.4000,7.2000,7.2200,29520
AGROTON,20201230,4.4200,4.4500,4.3000,4.3800,33406
AIGAMES,20201230,13.4000,14.7000,13.4000,14.0000,48770
AILLERON,20201230,11.1500,11.6000,11.1000,11.6000,11243
AIRWAY,20201230,1.6500,1.7000,1.6100,1.6500,226314
ALIOR,20201230,17.3100,17.3100,16.8250,16.9700,320852
ALLEGRO,20201230,85.3200,85.9000,84.5600,84.7000,775111
ALTA,20201230,1.2900,1.3000,1.2900,1.3000,2412
ALTUSTFI,20201230,0.9520,0.9860,0.9520,0.9720,168858
ALUMETAL,20201230,47.8000,48.2000,47.0000,47.0000,4907
AMBRA,20201230,19.3000,19.3000,19.1500,19.2000,5737
AMICA,20201230,144.8000,147.6000,143.0000,146.8000,5775
AMREST,20201230,29.1000,29.7000,27.5500,27.7000,286449
APATOR,20201230,23.3000,24.0000,23.2000,23.9000,14099
APLISENS,20201230,11.2000,11.2000,10.8000,11.1000,304
APSENERGY,20201230,1.8000,1.8700,1.7500,1.8200,20300
ARCHICOM,20201230,23.0000,23.4000,22.8000,23.1000,4383
ARCTIC,20201230,5.6600,5.7600,5.5000,5.6600,104227
ARTERIA,20201230,3.8400,3.8400,3.8400,3.8400,5
ARTIFEX,20201230,8.4600,8.4600,8.3000,8.4600,5502
ASBIS,20201230,7.9000,8.1000,7.9000,8.0800,93389
ASSECOBS,20201230,37.6000,37.8000,36.8000,36.8000,3133
ASSECOPOL,20201230,67.9000,68.8000,67.5000,68.1000,104535
ASSECOSEE,20201230,42.6000,43.0000,42.6000,43.0000,2479
ASTARTA,20201230,26.8000,26.9000,26.2000,26.2000,25117
ATAL,20201230,32.5000,32.5000,32.2000,32.5000,1047
ATENDE,20201230,4.1600,4.2200,4.0800,4.1600,41088
ATLANTAPL,20201230,7.1000,7.3000,7.1000,7.2000,3563
ATLASEST,20201230,1.7000,1.8600,1.6700,1.8600,7550
ATMGRUPA,20201230,4.1000,4.1000,4.0000,4.0900,1539
ATREM,20201230,2.2200,2.3200,2.2200,2.2600,9460
AUTOPARTN,20201230,8.0600,8.1400,7.8400,7.9800,33620
BAHOLDING,20201230,0.7790,0.7790,0.7030,0.7460,3107178
BBIDEV,20201230,3.5300,3.7000,3.5300,3.7000,3332
BEDZIN,20201230,10.2000,10.3000,10.2000,10.2000,4335
BENEFIT,20201230,840.0000,840.0000,823.0000,834.0000,7285
BEST,20201230,18.0000,19.0000,16.6000,19.0000,205
BETACOM,20201230,9.3000,9.4200,9.3000,9.4200,972
BETAM40TR,20201230,56.1400,56.1400,55.5000,55.9000,6846
BETAW20LV,20201230,40.7400,40.8100,39.7300,40.2200,4131
BETAW20ST,20201230,360.4000,366.8000,360.4000,364.5000,509
BETAW20TR,20201230,34.3250,34.3250,33.7500,33.7600,10534
BIK,20201230,14.5000,14.5000,14.5000,14.5000,2
BIOMEDLUB,20201230,8.2200,9.2000,7.9200,8.9600,3194591
BIOTON,20201230,4.3000,4.3400,4.2600,4.3300,58304
BNPPBSK10521,20201230,921.0000,921.0000,921.0000,921.0000,250
BNPPPL,20201230,63.6000,63.6000,62.2000,63.6000,902
BNPPSOLED1221,20201230,1068.0000,1068.0000,1068.0000,1068.0000,30
BNPPSXPP0421,20201230,1069.0000,1069.0000,1069.0000,1069.0000,200
BOGDANKA,20201230,19.2400,19.5000,19.0400,19.2000,27356
BOOMBIT,20201230,17.4000,17.4000,17.0000,17.0000,12566
BORYSZEW,20201230,3.1950,3.1950,3.0900,3.1100,143235
BOS,20201230,6.0000,6.1000,5.9000,6.0000,23168
BOWIM,20201230,3.3200,3.3400,3.1600,3.1600,21911
BPHFIZMLI,20201230,92.2000,92.2000,92.2000,92.2000,50
BRASTER,20201230,0.4250,0.4970,0.4250,0.4520,412043
BUDIMEX,20201230,308.0000,310.5000,299.0000,307.5000,8721
BUMECH,20201230,3.0600,3.5200,2.9500,3.3900,256600
CCC,20201230,87.5000,88.9000,86.1800,87.5200,238285
CDPROJEKT,20201230,280.5000,280.5000,270.4000,274.7000,650137
CDRL,20201230,16.1500,16.3500,16.0500,16.3500,534
CELTIC,20201230,6.4500,6.7000,6.3500,6.3500,394
CEZ,20201230,88.2000,90.0000,88.1000,90.0000,1114
CFI,20201230,0.2470,0.2890,0.2470,0.2740,650897
CIECH,20201230,32.4000,32.5500,31.8500,32.2000,159466
CIGAMES,20201230,1.3280,1.3360,1.2800,1.2960,736725
CLNPHARMA,20201230,37.3000,41.0000,37.0000,40.5500,111685
CNT,20201230,14.6000,14.7000,14.5000,14.5000,994
COALENERG,20201230,0.6200,0.6600,0.6000,0.6500,42620
COGNOR,20201230,1.7200,1.7500,1.7000,1.7500,47928
COMARCH,20201230,191.0000,194.5000,190.5000,194.5000,10512
COMP,20201230,53.4000,54.2000,53.4000,54.2000,1631
COMPERIA,20201230,2.7600,2.7600,2.6800,2.7600,593
CORMAY,20201230,1.1400,1.1700,1.1300,1.1500,386714
CPGROUP,20201230,7.0000,7.5000,6.9200,7.5000,38702
CYFRPLSAT,20201230,30.8000,30.9400,30.0600,30.2800,631140
CZTOREBKA,20201230,0.6450,0.6450,0.5550,0.5800,21190
DADELO-PDA,20201230,19.3980,19.3980,18.2000,19.3000,214560
DATAWALK,20201230,196.0000,196.0000,191.5000,192.0000,1385
