06MAGNA,20201203,1.4800,1.5400,1.4600,1.5000,70106
11BIT,20201203,468.0000,473.0000,461.0000,462.0000,4746
4FUNMEDIA,20201203,4.8700,4.8700,4.6500,4.8300,15
ABPL,20201203,31.2000,33.8000,31.2000,33.5000,5513
ACAUTOGAZ,20201203,36.7000,36.9000,36.7000,36.9000,1775
ACTION,20201203,5.4200,5.6000,5.2800,5.3000,80842
ADIUVO,20201203,5.4800,5.4800,5.0200,5.3600,3758
AGORA,20201203,6.9000,7.0600,6.9000,6.9400,3816
AGROTON,20201203,4.8000,4.8200,4.4700,4.4700,8689
AIGAMES,20201203,15.9000,16.0000,14.6000,15.0500,43131
AILLERON,20201203,8.2000,8.2000,7.8000,8.0600,22473
AIRWAY,20201203,1.8550,1.9800,1.7650,1.8600,445225
ALIOR,20201203,17.2000,17.3000,16.9000,16.9950,241505
ALLEGRO,20201203,75.6000,76.4000,74.8000,74.8000,1437814
ALTA,20201203,1.2300,1.2400,1.2300,1.2400,66022
ALTUSTFI,20201203,0.8020,0.8300,0.8020,0.8200,10122
ALUMETAL,20201203,43.8000,44.0000,43.0000,43.1000,1237
AMBRA,20201203,19.0000,19.0000,18.8000,18.9000,11274
AMICA,20201203,147.0000,147.0000,144.4000,145.0000,36230
AMREST,20201203,25.6500,26.1000,25.0000,26.0000,109458
APATOR,20201203,22.3000,22.4000,22.2000,22.4000,2061
APLISENS,20201203,11.1000,11.1000,11.1000,11.1000,2
APSENERGY,20201203,1.7000,1.7000,1.6400,1.6750,9750
ARCHICOM,20201203,20.0000,20.2000,19.8000,20.1000,943
ARCTIC,20201203,5.2000,5.2000,5.0400,5.1600,23632
ARTERIA,20201203,4.0600,4.0600,4.0600,4.0600,10
ARTIFEX,20201203,8.4000,8.4800,8.2800,8.4600,13769
ASBIS,20201203,7.0200,7.0900,6.8500,7.0000,141110
ASSECOBS,20201203,35.0000,35.0000,34.6000,34.6000,183
ASSECOPOL,20201203,67.6000,67.7000,66.7000,66.7000,52453
ASSECOSEE,20201203,39.8000,40.4000,39.6000,40.4000,1622
ASTARTA,20201203,23.5000,24.0000,22.7000,23.4000,14049
ATAL,20201203,32.0000,32.0000,31.0000,31.0000,2918
ATENDE,20201203,3.2400,3.4800,3.2000,3.4200,23849
ATLANTAPL,20201203,6.1200,6.1200,6.1200,6.1200,15
ATLANTIS,20201203,0.7500,0.7500,0.7500,0.7500,735
ATLASEST,20201203,1.3500,1.3500,1.3500,1.3500,1000
ATMGRUPA,20201203,3.9600,3.9600,3.9600,3.9600,2
ATREM,20201203,2.1900,2.1900,2.0800,2.0900,56609
AUTOPARTN,20201203,7.7000,7.7000,7.4400,7.4800,41855
BAHOLDING,20201203,0.7310,0.7560,0.6800,0.7340,343011
BBIDEV,20201203,3.6700,3.8500,3.6700,3.8500,16971
BEDZIN,20201203,9.9500,9.9500,9.9500,9.9500,1000
BENEFIT,20201203,720.0000,753.0000,720.0000,753.0000,283
BETACOM,20201203,10.9000,10.9000,10.7000,10.7000,88
BETAM40TR,20201203,52.2700,52.5400,51.7100,52.5400,1187
BETAW20LV,20201203,36.3900,36.6500,36.0300,36.1500,6805
BETAW20ST,20201203,385.1000,389.0500,385.1000,388.3000,1220
BETAW20TR,20201203,32.2900,32.3200,32.0300,32.3000,4774
BIK,20201203,11.9000,11.9000,11.9000,11.9000,5
BIOMEDLUB,20201203,12.9000,13.1000,11.6500,11.9000,1417184
BIOTON,20201203,4.4000,4.5500,4.4000,4.4500,47540
BNPPBSK0525,20201203,984.0000,984.0000,984.0000,984.0000,48
BNPPBSK0724,20201203,990.0000,990.0000,990.0000,990.0000,42
BNPPBSK0825,20201203,968.0000,968.0000,968.0000,968.0000,30
BNPPBSK1024,20201203,1004.5000,1004.5000,1004.5000,1004.5000,11
BNPPBSK1124,20201203,1042.0000,1042.0000,1042.0000,1042.0000,223
BNPPENDL1023,20201203,1047.5000,1047.5000,1047.5000,1047.5000,52
BNPPPL,20201203,56.2000,57.8000,56.2000,57.8000,1968
BNPPSPX1022,20201203,995.0000,995.0000,995.0000,995.0000,156
BNPPSX5E0922,20201203,986.0000,986.0000,986.0000,986.0000,140
BNPPSXPP0221,20201203,1008.0000,1012.5000,1008.0000,1012.5000,380
BNPPSXPP0421,20201203,1023.0000,1031.0000,1023.0000,1031.0000,469
BNPPSXPP0624,20201203,110.4000,110.4000,110.4000,110.4000,1500
BOGDANKA,20201203,18.6800,18.7600,18.3000,18.6200,16956
BOOMBIT,20201203,17.4600,18.0000,17.4600,17.9000,6654
BORYSZEW,20201203,2.8850,2.8900,2.8600,2.8750,44175
