06MAGNA,20201106,1.3300,1.3800,1.2900,1.3300,43465
11BIT,20201106,490.0000,500.0000,490.0000,499.5000,2428
4FUNMEDIA,20201106,4.7100,5.1000,4.7100,5.1000,850
ABPL,20201106,29.8000,30.0000,28.4000,29.3000,3277
ACAUTOGAZ,20201106,38.0000,39.5000,37.5000,38.1000,486
ACTION,20201106,4.1200,4.2100,3.8700,3.9000,108309
ADIUVO,20201106,5.7000,5.7000,5.5400,5.6600,3885
AGORA,20201106,4.8400,4.8400,4.7000,4.7500,3814
AGROTON,20201106,4.0400,4.0400,3.9200,4.0000,10562
AIGAMES,20201106,17.3000,17.3500,16.6000,17.2000,15106
AILLERON,20201106,7.2400,7.3000,6.9400,7.2800,6112
AIRWAY,20201106,2.3500,2.4200,2.2300,2.3600,650327
ALIOR,20201106,14.4000,14.8400,13.7600,14.2500,809767
ALLEGRO,20201106,88.0000,93.0000,87.8700,92.1300,2860026
ALTA,20201106,1.1500,1.1600,1.0600,1.1200,14731
ALTUSTFI,20201106,0.7340,0.7660,0.7340,0.7540,9928
ALUMETAL,20201106,37.0000,37.8000,36.5000,37.0000,491
AMBRA,20201106,17.0000,17.3000,16.8500,16.8500,1266
AMICA,20201106,153.0000,155.0000,146.8000,148.8000,2785
AMREST,20201106,16.5000,16.7800,15.5000,16.2400,114700
APATOR,20201106,20.5000,21.5000,20.5000,21.0000,1327
APLISENS,20201106,10.8000,10.8000,10.8000,10.8000,2
APSENERGY,20201106,1.7050,1.7050,1.6650,1.6700,608
ARCHICOM,20201106,18.9500,19.0500,18.9500,19.0000,3383
ARCTIC,20201106,3.7600,3.8700,3.6400,3.7000,74219
ARTERIA,20201106,3.7800,3.9200,3.7800,3.9200,30
ARTIFEX,20201106,9.0600,9.4600,8.8000,9.1200,7333
ASBIS,20201106,7.2000,7.3300,7.0000,7.0500,323051
ASSECOBS,20201106,32.8000,32.8000,32.4000,32.8000,493
ASSECOPOL,20201106,66.2000,66.6000,65.9000,66.5000,28131
ASSECOSEE,20201106,41.6000,41.6000,40.5000,41.5000,974
ASTARTA,20201106,21.8000,23.3000,20.9000,23.3000,28260
ATAL,20201106,30.5000,31.1000,30.0000,31.1000,1981
ATENDE,20201106,2.9800,2.9800,2.8200,2.9400,36715
ATLANTIS,20201106,0.6500,0.6800,0.6500,0.6800,3338
ATMGRUPA,20201106,3.8800,3.8800,3.6200,3.6200,2854
ATREM,20201106,2.1800,2.2100,2.0400,2.0600,11672
AUTOCALLSX7E,20201106,578.5000,581.5000,578.5000,580.0000,600
AUTOPARTN,20201106,6.8400,7.1800,6.8400,6.9600,118355
BAHOLDING,20201106,0.6570,0.6630,0.6160,0.6390,1681334
BBIDEV,20201106,3.3400,3.3400,3.3400,3.3400,1
BEDZIN,20201106,8.7500,8.7500,8.3500,8.7500,1257
BENEFIT,20201106,640.0000,649.0000,600.0000,644.0000,523
BEST,20201106,15.4000,15.4000,15.4000,15.4000,71
BETACOM,20201106,10.5500,10.5500,10.5500,10.5500,25
BETAM40TR,20201106,48.8400,49.3800,48.3000,49.2300,2936
BETAW20LV,20201106,28.9000,29.7000,28.1200,29.7000,25384
BETAW20ST,20201106,438.0000,444.7000,430.2000,434.3000,2947
BETAW20TR,20201106,28.5050,29.0000,28.3050,28.8000,4477
BIK,20201106,12.0500,12.0500,11.7500,11.7500,753
BIOMEDLUB,20201106,18.3000,18.6500,17.9500,18.2000,679262
BIOTON,20201106,4.3200,4.5000,4.2900,4.3000,76072
BNPPBSK1024,20201106,1015.0000,1016.0000,1015.0000,1015.5000,300
BNPPPL,20201106,37.2000,37.2000,35.6000,36.7000,1377
BNPPSOGO1021,20201106,1054.0000,1054.0000,1054.0000,1054.0000,20
BNPPSOLED1221,20201106,1036.0000,1036.0000,1036.0000,1036.0000,85
BNPPSX7E0321,20201106,606.0000,606.0000,606.0000,606.0000,50
BOGDANKA,20201106,16.7000,16.7000,15.9600,16.0200,9675
BOOMBIT,20201106,20.5000,20.5000,20.0000,20.1000,7427
BORYSZEW,20201106,2.7950,2.8000,2.7700,2.7750,29222
BOS,20201106,5.0000,5.0000,4.8600,4.9700,6351
BRASTER,20201106,0.5270,0.5270,0.5000,0.5270,95096
BUDIMEX,20201106,254.5000,260.0000,249.5000,254.0000,3094
BUMECH,20201106,1.8950,1.8950,1.7900,1.8900,11184
CCC,20201106,44.5000,45.8500,42.5300,45.4000,406829
CDPROJEKT,20201106,373.0000,389.0000,371.5000,383.1000,378072
CDRL,20201106,13.4500,13.5500,13.0000,13.3000,1719
CEZ,20201106,78.9000,79.6000,78.5000,78.5000,7350
CFI,20201106,0.1700,0.1700,0.1630,0.1660,61392
CIECH,20201106,29.2000,29.8000,28.2500,28.2500,122279
CIGAMES,20201106,1.2040,1.2060,1.1620,1.1900,520014
CLNPHARMA,20201106,35.0000,41.0000,34.3000,40.0000,148552
CNT,20201106,12.9000,12.9000,12.9000,12.9000,2
COALENERG,20201106,0.5500,0.5700,0.5400,0.5700,53983
COGNOR,20201106,1.1500,1.1500,1.0600,1.1350,76203
COMARCH,20201106,198.0000,200.0000,197.0000,200.0000,843
COMP,20201106,48.0000,53.4000,48.0000,51.6000,7071
COMPERIA,20201106,2.4000,2.4000,2.4000,2.4000,600
CORMAY,20201106,1.5600,1.6450,1.5200,1.6350,640505
CPGROUP,20201106,6.2200,6.2200,6.1000,6.1000,2480
CYFRPLSAT,20201106,26.7600,26.9600,26.3600,26.9600,850750
DATAWALK,20201106,183.0000,191.0000,182.0000,185.5000,2981
DEBICA,20201106,72.2000,73.0000,71.6000,71.8000,783
DECORA,20201106,29.7000,29.7000,28.6000,28.9000,2096
DEKPOL,20201106,20.8000,20.8000,18.9000,20.6000,26089
DELKO,20201106,15.1000,15.4000,14.4000,14.8000,17446
DEVELIA,20201106,1.7300,1.7920,1.7300,1.7600,122631
DGA,20201106,4.6300,4.6300,4.6300,4.6300,15
DIGITREE,20201106,5.9500,6.0000,5.7000,6.0000,966
DINOPL,20201106,251.0000,275.0000,251.0000,275.0000,834404
DOMDEV,20201106,99.8000,100.0000,97.0000,99.8000,623
DROZAPOL,20201106,1.5700,1.5700,1.5700,1.5700,65
ECHO,20201106,3.8500,3.8600,3.7900,3.8500,25263
EFEKT,20201106,4.9800,4.9800,4.6600,4.6600,300
EKOEXPORT,20201106,3.2750,3.2750,3.0500,3.1500,33688
ELBUDOWA,20201106,0.6200,0.6270,0.5720,0.6000,20906
ELEKTROTI,20201106,5.4800,5.4800,5.1600,5.3600,7179
ELEMENTAL,20201106,2.3950,2.3950,2.3850,2.3950,24128
ELKOP,20201106,0.2440,0.2440,0.2410,0.2410,10311
ELZAB,20201106,4.0000,4.0000,3.7200,3.9000,1699
EMCINSMED,20201106,14.2000,14.3000,13.1000,14.0000,591
ENAP,20201106,1.3800,1.4100,1.3800,1.3800,685
ENEA,20201106,5.2000,5.2300,4.9120,4.9200,382764
ENELMED,20201106,16.6000,16.9000,16.6000,16.9000,260
ENERGA,20201106,8.3150,8.3150,8.3100,8.3150,240831
ENERGOINS,20201106,0.6660,0.6660,0.6000,0.6060,13000
ENTER,20201106,21.4000,22.7000,21.2000,22.0000,9216
ERBUD,20201106,20.0000,20.6000,19.6000,19.8000,7756
ERG,20201106,40.0000,40.0000,38.6000,38.6000,84
ESOTIQ,20201106,9.1000,9.1000,8.6200,9.0000,23
ETFDAX,20201106,534.0000,534.0000,525.6000,529.9000,238
ETFSP500,20201106,137.2200,137.3200,135.7000,136.1600,1252
ETFW20L,20201106,208.0500,209.9000,204.7000,209.9000,1016
EUCO,20201106,4.1000,4.1000,4.0500,4.1000,254
EUROCASH,20201106,13.4800,13.4800,12.8500,13.1500,375685
EUROTEL,20201106,21.9000,22.4000,21.5000,22.4000,3197
FAMUR,20201106,1.5820,1.6000,1.5320,1.5700,119496
FASING,20201106,9.1800,9.4000,9.0000,9.4000,3598
FEERUM,20201106,11.2000,11.2000,10.5000,10.5000,440
FERRO,20201106,17.7000,17.7000,17.1500,17.2500,10393
FERRUM,20201106,3.6000,3.6000,3.5800,3.5800,105
FON,20201106,0.0935,0.0970,0.0900,0.0900,739836
FORTE,20201106,34.5000,34.8000,34.5000,34.7000,390
GAMEOPS,20201106,22.9000,22.9000,22.0000,22.5000,2313
GAMFACTOR,20201106,15.9000,15.9000,14.5000,15.2300,4672
GAMFACTOR-PDA,20201106,14.0000,14.3900,13.5000,14.2980,4609
GETIN,20201106,0.7395,0.7395,0.7000,0.7000,247882
GETINOBLE,20201106,0.1658,0.1658,0.1610,0.1630,144192
GLCOSMED,20201106,5.3500,5.7500,5.3500,5.6000,78991
GPW,20201106,45.7000,45.9500,44.9000,45.4000,73332
GROCLIN,20201106,0.9000,0.9180,0.8700,0.8900,19340
GRODNO,20201106,10.7500,10.8000,9.7400,10.1500,136290
GRUPAAZOTY,20201106,23.1000,23.3000,22.6000,23.1000,48224
GTC,20201106,5.5000,5.6000,5.4600,5.4600,23372
HANDLOWY,20201106,30.8000,31.0500,30.2000,31.0500,15053
HARPER,20201106,16.1500,17.7500,16.1500,17.1500,41584
HELIO,20201106,10.9000,10.9000,9.7500,9.7500,17
HERKULES,20201106,1.2350,1.2650,1.1950,1.2150,7771
HUBSTYLE,20201106,1.0500,1.0800,0.9900,1.0600,23881
HYDROTOR,20201106,27.4000,27.4000,26.8000,26.8000,262
IALBGR,20201106,0.2400,0.2640,0.2400,0.2420,10010
IDEABANK,20201106,1.4480,1.4480,1.3800,1.4380,13061
IDMSA,20201106,0.8100,0.8100,0.8100,0.8100,158
