06MAGNA,20201020,2.4400,2.6200,2.2000,2.5400,625374
11BIT,20201020,480.0000,484.0000,468.5000,482.0000,3457
4FUNMEDIA,20201020,5.2600,5.2600,4.9200,5.0000,14872
ABPL,20201020,28.2000,28.7000,28.0000,28.6000,1065
ACAUTOGAZ,20201020,40.5000,40.5000,40.1000,40.5000,74
ACTION,20201020,4.2600,4.2900,4.0100,4.2500,10432
ADIUVO,20201020,6.8000,6.8000,6.1400,6.4400,13110
AGORA,20201020,5.1800,5.1800,5.1000,5.1000,8953
AGROTON,20201020,4.0200,4.0300,3.8700,4.0100,17281
AIGAMES,20201020,22.0000,22.1000,21.0000,21.4000,9345
AILLERON,20201020,7.7000,7.9200,7.1800,7.1800,33754
AIRWAY,20201020,2.8000,2.9500,2.5300,2.5800,4803209
ALIOR,20201020,12.7000,13.1350,12.4700,12.8250,235963
ALLEGRO,20201020,83.4500,85.6000,83.3300,85.0000,3048042
ALTUSTFI,20201020,0.8960,0.9500,0.8500,0.8760,23341
ALUMETAL,20201020,36.2000,37.0000,36.2000,37.0000,746
AMBRA,20201020,17.6000,17.9000,16.8000,17.3000,8285
AMICA,20201020,141.0000,143.2000,140.0000,143.2000,5816
AMREST,20201020,16.6000,17.0800,16.4200,17.0000,159210
APATOR,20201020,19.2000,19.3500,19.1000,19.3500,50696
APLISENS,20201020,10.6000,10.6000,10.4000,10.5000,371
APSENERGY,20201020,1.9000,1.9150,1.7200,1.7600,43883
ARCHICOM,20201020,18.9000,18.9000,18.6500,18.9000,3485
ARCTIC,20201020,3.8200,3.9400,3.8200,3.9200,33277
ARTERIA,20201020,4.3000,4.3000,4.3000,4.3000,14
ARTIFEX,20201020,9.8400,10.3000,9.8200,10.2500,25554
ASBIS,20201020,5.7500,5.7800,5.6100,5.7000,113817
ASSECOBS,20201020,35.6000,35.6000,34.4000,35.4000,573
ASSECOPOL,20201020,66.9000,68.9000,65.9000,68.9000,283228
ASSECOSEE,20201020,45.0000,45.0000,42.7000,43.4000,3941
ASTARTA,20201020,18.0000,18.1000,17.7500,17.9000,4331
ATAL,20201020,31.2000,31.4000,31.2000,31.4000,18203
ATENDE,20201020,3.0000,3.0000,3.0000,3.0000,1307
ATLANTAPL,20201020,6.1600,6.3000,6.1600,6.2000,2011
ATLANTIS,20201020,0.6860,0.6860,0.6860,0.6860,2618
ATLASEST,20201020,1.1900,1.1900,1.1900,1.1900,1653
ATMGRUPA,20201020,3.7600,3.9200,3.7600,3.7600,17217
ATREM,20201020,2.1000,2.2900,2.0500,2.2500,21166
AUTOPARTN,20201020,7.0600,7.1800,7.0200,7.1800,34471
BAHOLDING,20201020,0.4770,0.4845,0.4600,0.4795,53023
BBIDEV,20201020,3.5000,3.5000,3.3300,3.3300,602
BEDZIN,20201020,8.5500,8.5500,8.5500,8.5500,5
BENEFIT,20201020,645.0000,687.0000,602.0000,620.0000,3275
BETACOM,20201020,11.3500,11.3500,11.2500,11.2500,2605
BETAM40TR,20201020,50.2200,50.4000,49.8000,50.4000,1085
BETAW20LV,20201020,28.0600,28.5150,28.0100,28.4900,8402
BETAW20ST,20201020,448.9000,451.8000,443.4000,445.5000,1298
BETAW20TR,20201020,28.0850,28.3150,28.0300,28.3000,1912
BIK,20201020,13.5500,13.5500,13.0000,13.0000,1115
BIOMEDLUB,20201020,19.4000,20.3000,18.8000,19.4000,1121061
BIOTON,20201020,4.5400,4.6650,4.4200,4.5800,85694
BNPPENDL0622,20201020,1000.0000,1000.0000,999.5000,999.5000,187
BNPPENDL1023,20201020,1057.5000,1057.5000,1057.5000,1057.5000,200
BNPPENDL10522,20201020,1005.0000,1005.0000,1005.0000,1005.0000,250
BNPPPL,20201020,38.5000,38.5000,36.6000,37.0000,1249
BNPPSOGO1021,20201020,1050.0000,1050.0000,1050.0000,1050.0000,25
BNPPSOLE0822,20201020,989.5000,989.5000,989.5000,989.5000,30
BNPPSOLE1221,20201020,1017.0000,1017.0000,1017.0000,1017.0000,50
BNPPSOLED1221,20201020,1043.5000,1043.5000,1041.0000,1041.0000,60
BNPPSX7E0321,20201020,603.0000,603.0000,603.0000,603.0000,15
BNPPSXPP0221,20201020,936.0000,936.0000,936.0000,936.0000,30
BOGDANKA,20201020,17.3800,17.3800,16.9000,17.0000,10703
BOOMBIT,20201020,19.9000,20.2000,19.2000,19.6600,10732
BORYSZEW,20201020,3.0150,3.0300,2.7800,2.9950,96780
BOS,20201020,5.3200,5.3600,5.0000,5.2000,4167
BRASTER,20201020,0.6890,0.7040,0.6600,0.6900,156389
BUDIMEX,20201020,237.0000,249.5000,235.0000,249.5000,4984
BUMECH,20201020,1.8450,1.9800,1.8050,1.9800,4930
CCC,20201020,42.3000,44.1000,41.5000,43.2100,324434
CDPROJEKT,20201020,372.0000,378.0000,362.2000,367.9000,485651
CDRL,20201020,12.2500,12.5000,12.2500,12.5000,1303
CEZ,20201020,74.7000,74.7000,73.6000,73.6000,117
CFI,20201020,0.2060,0.2110,0.2020,0.2100,131505
CIECH,20201020,27.8000,28.2000,26.8500,27.3000,84861
CIGAMES,20201020,1.3280,1.3280,1.2920,1.2960,705683
CITYSERV,20201020,8.2000,8.4750,8.2000,8.2650,347
CLNPHARMA,20201020,37.9500,38.1500,36.8000,37.4000,11343
CNT,20201020,13.5000,13.5000,13.2000,13.5000,30
COALENERG,20201020,0.5600,0.5600,0.5200,0.5500,33361
COGNOR,20201020,1.1600,1.2000,1.1600,1.1800,48234
COMARCH,20201020,200.0000,205.0000,197.5000,197.5000,6545
COMP,20201020,58.8000,59.0000,58.8000,58.8000,17742
COMPERIA,20201020,2.5000,2.5600,2.5000,2.5600,8978
CORMAY,20201020,1.7450,1.7500,1.6950,1.7200,197468
CPGROUP,20201020,5.9000,5.9000,5.8000,5.8000,1092
CYFRPLSAT,20201020,25.4000,25.7400,25.3000,25.3200,383141
CZTOREBKA,20201020,0.5000,0.5000,0.5000,0.5000,4000
DATAWALK,20201020,188.0000,189.5000,185.0000,187.0000,6075
DEBICA,20201020,75.8000,76.0000,75.0000,75.0000,420
DECORA,20201020,27.8000,28.1000,27.8000,28.1000,480
DEKPOL,20201020,24.6000,24.8000,23.8000,24.2000,996
DELKO,20201020,14.4000,14.9000,14.1000,14.7000,17699
DEVELIA,20201020,1.7000,1.7000,1.6600,1.7000,320408
DGA,20201020,5.2000,5.2000,5.2000,5.2000,10
DIGITREE,20201020,6.1000,6.4000,6.1000,6.4000,2425
DINOPL,20201020,234.0000,239.6000,231.4000,234.6000,190765
DOMDEV,20201020,93.2000,96.0000,90.6000,96.0000,5516
DROZAPOL,20201020,1.7500,1.7500,1.7500,1.7500,2000
ECHO,20201020,4.1200,4.1200,4.0100,4.0700,16199
EDINVEST,20201020,3.3800,3.3800,3.3000,3.3000,1256
EFEKT,20201020,4.9800,5.0000,4.7000,4.7000,4679
EKOEXPORT,20201020,3.5200,3.5200,3.3600,3.5200,20451
ELBUDOWA,20201020,0.8100,0.8500,0.7400,0.8340,30869
ELEKTROTI,20201020,4.8500,4.8500,4.8500,4.8500,9
ELEMENTAL,20201020,2.4050,2.4050,2.3100,2.3600,35818
ELKOP,20201020,0.2490,0.2550,0.2460,0.2540,86502
ELZAB,20201020,3.7000,3.7000,3.6000,3.6000,288
EMCINSMED,20201020,16.7000,18.3000,16.0000,18.3000,2901
ENAP,20201020,1.3800,1.3800,1.3800,1.3800,2
ENEA,20201020,5.4200,5.4350,5.2750,5.3100,239902
ENELMED,20201020,15.7000,15.7000,15.7000,15.7000,264
ENERGA,20201020,8.3000,8.3100,8.3000,8.3000,243560
ENERGOINS,20201020,0.7740,0.7760,0.7500,0.7760,13170
ENTER,20201020,19.7000,20.3000,19.6000,19.8000,24864
ERBUD,20201020,19.2000,19.5000,19.0000,19.5000,1520
ERG,20201020,47.0000,47.0000,42.4000,42.6000,972
ESOTIQ,20201020,9.9000,9.9000,9.8400,9.8400,66
ETFDAX,20201020,551.7000,553.1000,547.5000,549.2000,157
ETFSP500,20201020,137.5000,137.5000,136.1200,136.1200,1061
ETFW20L,20201020,202.5000,206.0000,202.5000,205.0000,645
EUCO,20201020,4.4900,4.4900,4.3100,4.4800,192
EUROCASH,20201020,13.6500,13.7900,13.4300,13.6000,219233
EUROHOLD,20201020,4.2800,4.2800,4.2800,4.2800,3
EUROTEL,20201020,21.5000,22.0000,21.5000,21.6000,1460
EVEREST,20201020,19.0000,19.0000,18.4000,19.0000,633
FAMUR,20201020,1.6440,1.6500,1.6040,1.6480,103241
FASING,20201020,10.4500,10.5000,10.0000,10.5000,1196
FEERUM,20201020,11.4500,11.4500,11.4000,11.4000,303
FERRO,20201020,17.9000,18.3000,17.9000,18.3000,17550
FERRUM,20201020,3.5600,3.5600,3.5600,3.5600,5
FON,20201020,0.1170,0.1170,0.1100,0.1160,380743
FORTE,20201020,35.5000,35.5000,34.4000,35.4500,3628
GAMEOPS,20201020,26.0000,26.1900,25.5200,25.7500,1266
GAMFACTOR,20201020,18.4000,18.9900,16.9980,17.9900,5621
GAMFACTOR-PDA,20201020,17.0100,17.9800,16.5000,16.7000,5685
GETIN,20201020,0.7150,0.8150,0.7030,0.7800,690047
GETINOBLE,20201020,0.1724,0.1960,0.1700,0.1900,1701069
GLCOSMED,20201020,6.5500,6.8500,6.5000,6.7000,25767
GPW,20201020,49.0000,49.3500,47.8000,47.9500,59953
GROCLIN,20201020,0.9500,0.9800,0.9000,0.9200,42895
GRODNO,20201020,10.9000,11.4000,10.7000,11.0000,82301
GRUPAAZOTY,20201020,22.7500,22.9500,21.8000,22.0000,76850
GTC,20201020,6.2400,6.5400,6.2400,6.4400,29424
HANDLOWY,20201020,33.0000,33.0000,32.0000,32.0000,35065
HARPER,20201020,24.8000,24.8000,22.7000,23.8000,51757
HELIO,20201020,10.3000,10.8000,10.3000,10.8000,7
HERKULES,20201020,1.1400,1.1700,1.1400,1.1700,10008
HUBSTYLE,20201020,1.1000,1.1000,0.9500,0.9500,6881
HYDROTOR,20201020,28.0000,28.0000,27.6000,27.8000,240
I2DEV,20201020,9.0000,9.9000,9.0000,9.6000,10860
IALBGR,20201020,0.2500,0.2600,0.2420,0.2600,36032
IDEABANK,20201020,1.2020,1.5000,1.2020,1.5000,159359
IDMSA,20201020,0.9050,0.9200,0.9050,0.9050,1148
IFCAPITAL,20201020,0.6950,0.7000,0.6950,0.7000,740
IFIRMA,20201020,4.0700,4.1600,4.0700,4.1600,2762
IMCOMPANY,20201020,12.0000,12.2000,12.0000,12.2000,3953
IMMOBILE,20201020,2.6400,2.7600,2.5700,2.5700,5858
IMPEL,20201020,11.7000,12.2000,11.7000,12.2000,125
IMPERA,20201020,1.0500,1.1000,1.0400,1.1000,9084
IMS,20201020,2.1600,2.1700,2.1600,2.1700,568
