06MAGNA,20201029,1.2900,1.4100,1.2100,1.4000,225804
11BIT,20201029,457.0000,478.0000,452.0000,475.0000,7489
4FUNMEDIA,20201029,4.5900,4.5900,4.1500,4.3500,6430
ABPL,20201029,27.0000,27.0000,25.8000,26.9000,1326
ACAUTOGAZ,20201029,35.0000,35.8000,35.0000,35.6000,432
ACTION,20201029,3.9900,4.0900,3.8500,4.0900,24076
ADIUVO,20201029,5.5000,5.8000,5.5000,5.8000,3285
AGORA,20201029,4.5900,4.5900,4.3100,4.4400,15069
AGROTON,20201029,3.7200,3.8800,3.6500,3.8000,9746
AIGAMES,20201029,19.0000,19.0000,16.2000,17.5000,68941
AILLERON,20201029,6.4400,6.6200,6.4400,6.6200,5436
AIRWAY,20201029,2.1800,2.3000,2.0400,2.1300,1013975
ALIOR,20201029,11.8000,11.9950,11.1200,11.7000,584122
ALLEGRO,20201029,88.0000,90.3700,84.6300,85.9400,1854893
ALTA,20201029,1.0200,1.0700,1.0200,1.0700,15810
ALTUSTFI,20201029,0.7240,0.7240,0.6000,0.6980,211424
ALUMETAL,20201029,35.8000,36.4000,35.5000,36.0000,16886
AMBRA,20201029,16.3000,16.9500,15.9500,16.9500,12604
AMICA,20201029,140.0000,140.2000,137.0000,137.0000,3358
AMREST,20201029,14.1600,14.2600,13.4200,13.6000,317940
APATOR,20201029,19.5000,19.8500,19.5000,19.6000,1370
APLISENS,20201029,10.6000,10.6000,10.0000,10.2000,124
APSENERGY,20201029,1.6000,1.7000,1.4800,1.5350,44166
ARCHICOM,20201029,17.7000,17.8000,17.2500,17.5000,8525
ARCTIC,20201029,3.6000,3.7000,3.6000,3.7000,7538
ARTERIA,20201029,4.1400,4.1400,3.9000,3.9200,2274
ARTIFEX,20201029,8.6000,8.6000,8.0000,8.4400,21350
ASBIS,20201029,5.8800,6.2400,5.7200,6.1400,376909
ASSECOBS,20201029,32.6000,33.6000,32.6000,32.8000,1184
ASSECOPOL,20201029,62.0000,64.3000,62.0000,64.0000,86468
ASSECOSEE,20201029,39.3000,40.6000,38.5000,39.3000,2791
ASTARTA,20201029,19.2000,19.4500,18.0000,18.8500,35022
ATAL,20201029,26.2000,27.4000,26.2000,27.4000,727
ATENDE,20201029,2.8400,2.8400,2.7000,2.8000,30529
ATLANTAPL,20201029,6.0000,6.0000,6.0000,6.0000,750
ATLANTIS,20201029,0.5860,0.6500,0.5860,0.6500,1551
ATLASEST,20201029,1.1900,1.1900,1.1900,1.1900,16536
ATMGRUPA,20201029,3.6200,3.9600,3.6200,3.6800,1319
ATREM,20201029,1.9500,2.0500,1.9200,2.0400,8651
AUTOPARTN,20201029,6.6000,6.6600,6.1200,6.3600,101234
BAHOLDING,20201029,0.4850,0.4995,0.4670,0.4980,148322
BBIDEV,20201029,3.3800,3.6700,3.3600,3.6700,1136
BEDZIN,20201029,8.9000,8.9000,8.8000,8.8500,894
BENEFIT,20201029,560.0000,567.0000,516.0000,548.0000,1498
BEST,20201029,16.2000,16.2000,16.2000,16.2000,875
BETACOM,20201029,11.0000,11.0000,10.3500,10.3500,310
BETAM40TR,20201029,45.5000,46.0000,44.9500,46.0000,5721
BETAW20LV,20201029,25.0500,25.0500,24.1600,24.8800,8160
BETAW20ST,20201029,472.9000,482.5000,472.5000,476.9000,3244
BETAW20TR,20201029,26.5500,26.6250,26.0800,26.4000,17045
BIK,20201029,12.3500,12.3500,12.3000,12.3000,10
BIOMEDLUB,20201029,16.5000,17.0500,15.3500,16.0500,1698693
BIOTON,20201029,4.1000,4.3850,4.0500,4.2800,151746
BNPPENDL1023,20201029,1042.5000,1042.5000,1042.5000,1042.5000,75
BNPPPL,20201029,35.0000,36.4000,31.9000,33.5000,4245
BNPPSOGO1021,20201029,1038.5000,1038.5000,1038.5000,1038.5000,10
BNPPSOLE1221,20201029,1007.5000,1007.5000,1007.5000,1007.5000,35
BNPPSPX0422,20201029,1005.0000,1005.0000,1005.0000,1005.0000,30
BNPPSXPP0421,20201029,895.0000,895.0000,895.0000,895.0000,50
