06MAGNA,20201210,1.4700,1.4800,1.4500,1.4700,37176
11BIT,20201210,475.5000,478.0000,465.5000,470.5000,5777
4FUNMEDIA,20201210,4.6500,4.6500,4.6300,4.6500,571
ABPL,20201210,32.4000,32.9000,31.8000,31.8000,4177
ACAUTOGAZ,20201210,36.7000,36.7000,36.4000,36.6000,416
ACTION,20201210,5.1200,5.1600,5.0400,5.0800,13525
ADIUVO,20201210,5.1000,5.1000,5.0200,5.0200,1295
AGORA,20201210,6.9400,7.0400,6.7800,6.8600,9548
AGROTON,20201210,4.4700,4.5000,4.3400,4.4900,27593
AIGAMES,20201210,14.9000,14.9000,14.0500,14.2000,15594
AILLERON,20201210,10.6500,10.7000,10.3000,10.7000,50317
AIRWAY,20201210,1.6950,1.7800,1.6250,1.6800,369267
ALIOR,20201210,18.2550,18.2950,17.6700,17.9700,383998
ALLEGRO,20201210,76.0400,78.9600,75.8600,78.7000,1165328
ALTA,20201210,1.3100,1.4200,1.3100,1.3900,9866
ALTUSTFI,20201210,0.8760,0.8860,0.8640,0.8800,75038
ALUMETAL,20201210,44.9000,44.9000,43.8000,43.8000,144
AMBRA,20201210,18.9500,18.9500,18.2500,18.6500,4567
AMICA,20201210,149.8000,149.8000,147.2000,147.2000,4122
AMREST,20201210,28.4000,28.4000,26.9500,27.3000,155751
APATOR,20201210,22.6000,22.6000,22.3000,22.3000,8032
APLISENS,20201210,11.2000,11.2000,11.2000,11.2000,2
APSENERGY,20201210,1.7000,1.7100,1.6650,1.6700,15463
ARCHICOM,20201210,20.6000,20.6000,20.2000,20.5000,25203
ARCTIC,20201210,5.5600,5.5600,5.1600,5.3200,118180
ARTERIA,20201210,4.0600,4.0600,3.9400,3.9400,272
ARTIFEX,20201210,8.8400,8.8400,8.4600,8.6800,7521
ASBIS,20201210,6.7900,6.7900,6.6300,6.6900,118833
ASSECOBS,20201210,35.4000,35.4000,34.8000,34.8000,2456
ASSECOPOL,20201210,66.4000,66.9000,66.0000,66.8000,64338
