06MAGNA,20201110,1.3500,1.3500,1.2900,1.3300,62657
11BIT,20201110,497.0000,498.0000,485.5000,488.5000,2863
4FUNMEDIA,20201110,5.0000,5.2000,4.7100,5.2000,9370
ABPL,20201110,29.8000,30.8000,28.8000,30.6000,7013
ACAUTOGAZ,20201110,38.0000,38.2000,36.9000,38.2000,652
ACTION,20201110,4.1200,4.2000,4.0900,4.1500,20542
ADIUVO,20201110,5.2400,5.3000,5.0200,5.2600,7623
AGORA,20201110,5.9400,6.5200,5.8800,6.4000,60002
AGROTON,20201110,4.0000,4.0200,3.8700,4.0000,12234
AIGAMES,20201110,17.2500,17.3000,16.6000,17.1500,13510
AILLERON,20201110,7.5800,7.5800,6.9600,7.4000,9677
AIRWAY,20201110,2.0500,2.1800,1.8800,2.0500,1068297
ALIOR,20201110,15.3000,16.3000,15.0250,16.2500,1935535
ALLEGRO,20201110,89.0000,89.0000,82.6200,82.7500,4475543
ALTA,20201110,1.1800,1.1800,1.1000,1.1700,14133
ALTUSTFI,20201110,0.8100,0.8560,0.7840,0.8500,40213
ALUMETAL,20201110,39.0000,39.5000,39.0000,39.0000,931
AMBRA,20201110,17.7000,17.7000,17.4000,17.6000,2232
AMICA,20201110,151.0000,152.0000,150.0000,152.0000,5889
AMREST,20201110,20.8000,22.8000,19.3200,22.0000,1082736
APATOR,20201110,21.0000,21.0000,20.6000,20.8000,1126
APLISENS,20201110,10.8000,10.8000,9.9000,9.9000,6
APSENERGY,20201110,1.7350,1.7350,1.6350,1.7350,16442
ARCHICOM,20201110,20.1000,20.5000,19.9000,20.5000,26065
ARCTIC,20201110,3.9400,4.1000,3.8700,4.0900,109736
ARTERIA,20201110,3.9200,4.0800,3.9000,4.0800,2156
ARTIFEX,20201110,9.2000,9.2000,8.7600,9.1000,3468
ASBIS,20201110,6.8800,7.1500,6.7800,6.8300,165460
ASSECOBS,20201110,33.0000,33.0000,33.0000,33.0000,1146
ASSECOPOL,20201110,66.0000,66.9000,65.7000,66.2000,66958
ASSECOSEE,20201110,43.4000,43.8000,43.0000,43.4000,59478
ASTARTA,20201110,23.2000,24.0000,22.0000,24.0000,26192
ATAL,20201110,31.0000,31.7000,30.5000,30.5000,1111
ATENDE,20201110,2.9600,2.9600,2.9000,2.9200,25565
ATLANTAPL,20201110,6.1800,6.1800,6.1800,6.1800,100
ATLASEST,20201110,1.2300,1.2300,1.2000,1.2000,2038
ATMGRUPA,20201110,3.8000,3.8900,3.8000,3.8900,1491
