06MAGNA,20201002,1.0900,1.0900,1.0300,1.0600,116594
11BIT,20201002,472.0000,482.0000,472.0000,482.0000,7960
4FUNMEDIA,20201002,4.8800,5.0600,4.8200,4.9400,8501
ABPL,20201002,29.3000,29.3000,27.7000,28.4000,1739
ACAUTOGAZ,20201002,40.7000,41.8000,40.7000,40.9000,401
ACTION,20201002,4.7800,4.7800,4.5300,4.6200,13708
ADIUVO,20201002,5.9800,5.9800,5.7000,5.8000,3120
AGORA,20201002,6.5000,6.5000,5.9000,6.2400,8511
AGROTON,20201002,4.0000,4.0000,3.6500,3.9400,3669
AIGAMES,20201002,22.5000,22.6000,21.7000,21.7000,10529
AILLERON,20201002,6.9800,7.0000,6.6000,6.6800,82470
AIRWAY,20201002,1.5700,1.6300,1.4850,1.5600,1040560
ALIOR,20201002,13.0850,13.3500,12.9000,13.1500,431872
ALTA,20201002,1.0800,1.1200,1.0300,1.1100,18384
ALTUSTFI,20201002,0.8080,0.8080,0.7740,0.7860,30525
ALUMETAL,20201002,35.4000,36.0000,35.3000,36.0000,28735
AMBRA,20201002,18.6500,18.6500,18.2000,18.2000,1518
AMICA,20201002,134.0000,136.2000,132.6000,133.6000,793
AMREST,20201002,18.5000,18.9800,18.0600,18.9000,170591
APATOR,20201002,20.5000,20.7000,20.3000,20.6000,1799
APLISENS,20201002,11.2000,11.2000,11.2000,11.2000,2
APSENERGY,20201002,1.7050,1.7200,1.7050,1.7200,4629
ARCHICOM,20201002,18.2000,18.2000,17.8500,17.8500,385
ARCTIC,20201002,3.8100,3.8600,3.7400,3.8600,13212
ARTERIA,20201002,4.4000,4.4800,4.3000,4.4800,1155
ARTIFEX,20201002,10.0000,10.0000,9.2000,9.6200,4323
ASBIS,20201002,5.0900,5.0900,4.9500,5.0000,106682
ASSECOBS,20201002,35.0000,35.0000,33.2000,33.8000,1595
ASSECOPOL,20201002,67.2000,67.5000,66.6000,66.9000,43960
ASSECOSEE,20201002,45.1000,46.0000,45.1000,46.0000,1342
ASTARTA,20201002,17.5000,17.5000,17.0000,17.1500,14268
ATAL,20201002,32.4000,32.4000,31.0000,31.5000,6577
ATENDE,20201002,3.0600,3.1200,3.0000,3.1000,12631
ATLANTAPL,20201002,6.1000,6.1000,5.9400,5.9400,1426
ATLANTIS,20201002,0.6700,0.6800,0.6700,0.6800,3300
ATLASEST,20201002,1.1950,1.1950,1.1900,1.1900,35415
ATMGRUPA,20201002,4.2100,4.2100,3.8200,4.1000,340544
ATREM,20201002,1.9600,1.9600,1.9200,1.9200,2645
AUTOPARTN,20201002,7.1000,7.2200,7.1000,7.2200,11504
BAHOLDING,20201002,0.5180,0.5190,0.5000,0.5150,65207
BBIDEV,20201002,3.4500,3.6400,3.4500,3.6400,290
BEDZIN,20201002,9.0000,9.0000,8.4500,9.0000,116
BENEFIT,20201002,725.0000,730.0000,700.0000,720.0000,3337
BETACOM,20201002,11.3500,11.3500,11.1000,11.1000,1470
BETAM40TR,20201002,49.5400,49.8100,49.2900,49.7550,1152
BETAW20LV,20201002,29.8500,30.4100,29.3700,30.4100,5520
BETAW20ST,20201002,441.5000,443.4000,435.0000,436.8000,2230
BETAW20TR,20201002,28.6750,28.9500,28.5350,28.9500,2852
BIK,20201002,14.9000,14.9000,13.2500,13.2500,765
BIOMEDLUB,20201002,17.1500,18.5500,16.7000,17.6000,2387160
BIOTON,20201002,4.2000,4.2650,4.1600,4.2650,27802
BNPPGOLD1222,20201002,1001.0000,1001.0000,1001.0000,1001.0000,10
BNPPPL,20201002,40.4000,41.2000,40.3000,40.3000,671
BNPPSOLED1221,20201002,1043.0000,1043.0000,1041.5000,1041.5000,130
BOGDANKA,20201002,18.5000,18.5800,18.0800,18.1800,15715
BOOMBIT,20201002,19.0800,19.4000,19.0200,19.4000,5654
BORYSZEW,20201002,3.2550,3.2550,3.1550,3.2000,33009
BOS,20201002,5.3200,5.3200,5.2600,5.3200,1475
BOWIM,20201002,1.9700,1.9700,1.9700,1.9700,1000
BRASTER,20201002,0.6000,0.6160,0.5600,0.5990,199369
BUDIMEX,20201002,243.5000,254.0000,237.0000,247.0000,10901
BUMECH,20201002,2.0600,2.0600,2.0000,2.0500,1470
